Latitude,Longitude,Population_Density,Distance_to_Town,Terrain_Type,Average_Elevation,Median_Income,Percentage_of_Uncovered_Population,Distance_to_Existing_Tower,Available_Power_Supply,Average_Rainfall,Average_Temperature,Topography,Vegetation_Coverage,Road_Accessibility,Proximity_to_Fiber,Natural_Disaster_Risk,Local_Regulations,Spectrum_Availability,Projected_Growth_Rate
30.58297204,-116.1790968,398,22.28628416,Flat,64.75358806,71693,55.88405515,35.13805479,0,97.86171042,11.16904865,Basin,30.43661798,0,60.41558714,Low,1,0,0.205989464
39.98421234,-106.9967293,649,57.60496646,Hilly,3277.099376,95496,68.88155388,16.27463775,0,83.12925973,36.1672788,Basin,91.02203154,1,43.49588743,Low,0,1,2.804066559
37.52402454,-116.0070396,270,69.26726333,Mountainous,3548.231966,95365,61.0407509,17.02311105,1,41.43681016,22.63104622,Valley,22.18187651,1,89.8429768,Medium,0,0,4.340804572
38.63903316,-108.3335904,612,39.27022893,Flat,3610.151738,46436,69.89654734,26.86191476,0,35.01671456,-3.928336099,Plateau,40.2185588,1,51.47267524,High,1,1,0.056584567
36.51197712,-106.4513063,846,84.98552635,Flat,2815.358905,99814,62.03572828,41.94417741,1,1.348700444,31.24324106,Plateau,56.59149931,0,81.16503848,Low,0,0,4.802906715
38.56285128,-100.0552986,780,96.09609269,Hilly,3500.221857,80116,37.91280312,17.96836503,1,0.771508872,21.49173945,Basin,26.35101009,1,90.64600703,Medium,1,0,4.952300413
31.12382975,-119.3891604,943,57.37017689,Flat,3194.161954,70720,9.049441567,38.53101106,1,47.44390978,-9.192288387,Valley,26.68711946,0,6.825850719,High,0,0,1.666625264
33.47737836,-118.1751521,103,46.20261416,Flat,577.6420992,72179,85.5345148,15.97893694,1,6.928674804,35.9285087,Valley,36.91579707,1,24.85760738,High,0,1,0.861340555
38.76420944,-118.4594661,266,84.44582458,Flat,4491.833847,36392,84.60082199,17.58774376,0,15.63611092,-7.628188741,Plateau,79.80720818,1,13.45925558,Low,0,0,4.594485429
32.01655211,-112.0327743,145,3.402685152,Flat,3113.637538,92455,0.567906254,37.86592842,0,98.03784165,20.49721336,Plateau,12.04782292,1,12.93872194,Medium,0,0,3.451458271
30.78242099,-103.5682328,534,13.77224897,Mountainous,3638.971852,36586,84.08654976,34.25019188,1,71.7243789,20.04189415,Basin,62.8611147,0,3.509961341,Low,0,1,4.638367159
37.8811894,-103.1188733,989,84.72010824,Flat,1714.4376,96038,15.09888061,11.20319067,1,45.22511491,20.43985774,Valley,97.15815496,1,56.19098875,High,1,1,2.413623798
38.35486156,-105.2604081,719,73.47082998,Hilly,4596.197581,82612,33.28626031,41.52404035,0,85.78825554,32.41376109,Plateau,65.76929974,1,29.71818238,High,0,0,3.841833079
31.62652218,-102.0624352,507,42.19753312,Mountainous,2513.078831,82555,41.33486417,39.44590997,0,17.74152054,-3.818011273,Basin,45.08665026,0,42.49819002,High,0,0,1.053608317
38.54345983,-113.5428011,187,88.99633391,Hilly,3395.029958,32852,67.96308489,40.07348643,0,38.93170879,16.73359175,Plateau,56.69656121,1,62.94724003,Medium,0,0,1.947111957
36.86767796,-118.2369071,121,35.79437048,Mountainous,4760.910303,98350,9.241548527,24.04720776,1,29.47506667,18.68022387,Valley,9.2993541,0,57.38907005,Medium,0,0,3.750193842
35.20082683,-118.8369394,273,63.75069043,Mountainous,4580.413725,89067,82.66455892,17.10334153,0,99.54632664,9.883395984,Basin,42.1248771,1,45.03733553,Medium,1,1,0.450234391
38.30250193,-102.9573456,423,63.79911256,Flat,3223.993854,48100,94.27477863,42.63930847,1,90.11035853,16.4036523,Plateau,12.32286926,0,59.56494982,Medium,1,1,0.416739995
34.19249249,-105.3912741,378,19.24885737,Flat,828.7069577,92903,95.26958686,29.82243533,0,52.608376,15.0472015,Basin,30.10737139,1,17.49704438,Medium,0,1,4.540016026
31.93993956,-106.0276939,945,29.20032188,Hilly,4752.842155,60909,9.183800152,46.61799051,1,42.40395746,27.94882834,Plateau,36.75739081,0,51.14630864,Medium,1,1,1.204726729
32.84852677,-113.2064732,600,91.68468535,Mountainous,4920.678487,76707,91.93802536,13.43752462,0,99.81096025,-2.705428908,Basin,82.72411284,1,96.26289624,Low,0,0,0.526133678
35.05164018,-112.4018962,387,19.15807053,Mountainous,516.9834769,66035,56.7828897,48.8057042,1,20.63303552,-8.52051626,Basin,46.27842923,1,94.58817428,Medium,0,1,4.198022744
35.31330793,-100.8377294,777,18.18388756,Flat,2251.488411,20661,72.69285626,19.58168409,1,40.78852783,36.57457926,Basin,27.31331272,1,79.88226588,Medium,1,1,3.926976814
38.05580826,-118.7239051,595,48.4819319,Mountainous,2741.277819,30217,93.05967065,19.83911856,0,71.17686827,5.682285108,Valley,63.41647437,1,61.48356762,Low,1,0,4.845409138
37.91352724,-104.5253653,392,10.12753946,Flat,460.4077023,98371,66.09954566,12.70201582,1,70.38336349,29.58663968,Valley,67.84770646,0,38.62264057,High,0,0,3.295811336
35.81366557,-113.8073335,682,89.56799271,Flat,948.3997473,45440,45.67394457,48.28624256,1,57.42444013,5.986898103,Valley,36.66356229,1,14.36109852,High,0,1,0.634626914
37.80785483,-119.2189076,520,10.91476469,Hilly,2688.526955,43742,52.51118334,2.945997636,0,95.18897946,-9.802804978,Basin,37.36407478,0,86.83170921,High,1,0,1.346391695
31.91773458,-105.1485978,722,62.03919021,Flat,4815.447239,26619,68.4503479,24.19452393,1,24.67672884,0.779649264,Valley,84.21981296,1,80.50133753,High,1,0,2.517712277
30.50064527,-113.3817623,890,34.63840379,Flat,139.0498796,94815,94.46989013,18.90859806,1,56.86283283,-4.727999924,Basin,48.85264007,1,43.29499618,Medium,1,1,2.631615409
38.73633823,-105.5570496,829,80.62301566,Mountainous,4562.215371,25571,88.98086981,8.803901905,1,81.04779452,31.13701985,Valley,75.79995193,0,58.9620717,Medium,1,1,0.385604375
30.75554494,-105.8469123,386,59.39126383,Hilly,4493.04085,81111,57.70672553,35.94892865,0,23.24619091,-1.460454964,Basin,13.62756245,0,55.08256254,Low,0,1,0.033508514
32.4668843,-109.3042625,554,39.44230797,Hilly,4285.893176,99629,21.10102691,45.01773375,1,87.11486382,39.68418034,Plateau,43.94146205,1,11.76031641,High,0,0,3.792939336
36.9531895,-104.4525374,82,98.40342547,Hilly,1887.754643,74913,34.67291247,12.93489337,1,63.91276899,20.63506395,Valley,15.22951441,1,74.07526741,Medium,1,1,2.221346345
34.09447938,-108.3792335,983,7.556867858,Flat,2454.117686,55812,36.18074983,25.38510276,1,38.10705797,6.145994776,Plateau,3.354498262,0,34.53201756,Low,0,0,2.023363032
38.7631397,-114.2672629,513,58.20084402,Hilly,2017.973197,42254,28.9174034,29.33248425,1,64.76921874,15.23841445,Valley,69.77030515,0,43.59779825,Medium,0,1,3.758764324
32.97979795,-105.317694,361,98.96726284,Flat,4737.930932,34717,74.67455841,20.13395798,1,92.80621987,38.08554614,Plateau,23.99489981,1,57.73447339,Medium,1,1,2.22868287
30.11871347,-108.2172037,814,69.40431168,Flat,2606.753099,79838,83.59876016,46.15536838,0,98.81756449,21.80745974,Valley,57.63367341,0,97.09947915,High,0,0,0.365182621
33.00655641,-119.7454544,719,74.23719353,Flat,403.0630433,24370,31.98308942,23.61429356,0,28.14342212,27.68101987,Plateau,30.77549781,0,61.49291041,Medium,1,1,3.144426608
35.78075049,-101.9671164,334,4.177023313,Flat,1370.299222,45096,84.61259865,49.15623175,1,90.90743091,14.68698719,Valley,87.33190951,1,30.08853165,Medium,1,0,3.817847562
33.75938375,-109.0871276,397,3.114953147,Hilly,2310.166065,41792,73.44374079,15.46505223,0,3.858631329,16.637246,Basin,75.98741502,1,3.298976989,High,1,0,0.620336024
35.34872756,-102.6274547,837,4.574901086,Hilly,4767.779662,74398,44.11164796,4.589117687,0,0.727369401,39.19594196,Valley,35.19218665,0,31.51095314,High,1,0,4.148066224
38.76598119,-102.3452632,249,99.18066632,Mountainous,2844.755453,68755,69.86630299,29.17339599,0,60.16167188,20.22377548,Valley,31.15082789,1,57.81359935,Medium,0,0,2.951688684
39.12485054,-111.1006669,985,97.97245631,Hilly,3480.363116,70281,76.93383113,41.34366286,1,48.16456891,17.0961037,Basin,18.57446597,0,53.35671005,High,0,1,0.196435281
32.65974065,-109.8468001,83,34.11638365,Mountainous,442.5992367,68618,56.10311043,20.03118024,0,46.91830411,33.67156979,Plateau,35.82278484,0,80.11908593,Medium,1,1,1.380276451
34.62140473,-111.6849122,40,29.80719981,Hilly,4386.62023,23648,44.31133893,10.06984429,1,23.40662825,12.46017844,Valley,47.15755785,1,1.654114267,High,0,0,0.392446427
35.49144015,-111.0112645,488,15.44991581,Hilly,2695.09111,47220,10.17144469,37.17376005,0,59.74613891,13.68111977,Valley,74.58552112,0,92.85989843,Medium,0,1,3.09972271
39.49112457,-102.0970568,23,33.58488962,Hilly,4606.142063,58968,0.136967112,14.27337001,1,1.694331072,25.51033142,Basin,96.1502632,0,83.02411991,Low,1,0,2.408259326
39.98617319,-104.2371197,726,37.64484312,Flat,2227.383427,76039,93.72513106,38.71714697,1,43.38123374,-2.009268185,Plateau,26.20643702,1,23.24791496,High,1,1,2.950426
32.35407249,-117.4694865,325,75.07999886,Hilly,3415.419985,88887,26.74847791,13.85375363,1,36.69372669,-3.489583361,Basin,79.53083104,0,11.24281452,Low,1,0,3.57957932
37.26979871,-107.7938444,77,86.76306174,Hilly,2354.192969,20613,66.29840206,28.3071237,1,19.30535903,20.91667068,Plateau,32.00018336,1,72.57173459,Medium,0,1,3.790182521
33.78031062,-100.0818672,649,74.92677685,Mountainous,712.7896476,92808,94.33611585,44.49617992,1,51.07447319,-0.827419002,Plateau,40.36908405,1,54.92465011,Medium,1,0,4.160393838
30.08108197,-108.088986,547,65.00103501,Hilly,1360.24989,67043,81.82912784,11.02623652,1,69.02589421,11.77630854,Plateau,54.82701272,1,77.37413278,High,1,1,2.116133597
30.09252522,-104.2825675,929,76.82410773,Flat,336.2864722,60965,12.25828042,41.21402896,1,81.29686262,30.22239547,Valley,45.45660671,1,20.09197922,High,0,0,4.607346229
34.60566008,-104.6187705,705,74.11125044,Hilly,2201.331715,73186,80.19124504,14.00605393,0,46.22496631,5.497758739,Valley,30.93394398,1,59.60096331,Low,0,1,3.214737136
34.88334913,-112.9936495,658,48.09921968,Mountainous,3246.707717,98881,72.6393099,33.37257918,0,23.98899486,27.11448818,Valley,2.862736784,0,90.91006546,Low,0,1,0.494621616
30.22569697,-112.5630139,300,34.24928884,Hilly,1218.556379,52628,32.93971027,12.94192706,1,20.9896233,6.392274041,Basin,79.98892225,1,98.07251842,High,0,0,3.108286456
36.86927417,-105.5184716,627,28.99529097,Hilly,2451.940291,45114,68.96017984,6.613896236,1,57.91849829,-8.011843423,Valley,48.22709073,0,75.31629612,High,0,0,4.406676748
32.94003389,-110.0003294,984,68.25619049,Mountainous,2294.866671,44081,82.58872256,33.5371407,0,38.92531249,-5.417539843,Basin,18.7455464,0,99.11253987,High,0,1,1.424854638
35.59893102,-108.5885858,33,95.97110832,Hilly,2667.102455,64661,29.14219089,30.14952156,1,31.75562601,11.69335914,Plateau,62.48834925,1,96.06501447,Medium,1,1,2.29267149
33.00919073,-105.7418842,424,58.52441717,Mountainous,922.9233351,38903,86.90292747,20.67269396,0,52.29755091,5.894393394,Basin,77.30125494,1,96.56855161,Low,1,1,1.337556495
31.67134315,-104.4484995,860,91.34012374,Mountainous,2669.920442,95359,7.881438406,2.797437347,1,55.64231676,13.44760083,Plateau,68.71690306,0,41.88506893,Medium,0,0,3.875620253
34.07173739,-114.5696684,971,2.408707726,Flat,1821.027784,31988,52.74544542,24.28868413,1,23.38284265,16.15397309,Basin,56.08844962,0,13.39545677,High,0,1,4.928314845
32.32273365,-117.0641248,715,79.65259403,Flat,1430.209245,53323,23.32196565,8.286618763,1,37.83029839,37.13459881,Plateau,19.00892827,0,14.42618416,Medium,0,1,3.159854581
35.34800977,-114.1641071,690,85.50666314,Mountainous,2929.91007,96641,72.80104945,18.61411041,0,70.77003778,13.60810821,Valley,26.41658725,1,9.564751503,Low,1,1,3.303408332
31.9882853,-109.8492335,45,63.46838996,Flat,740.1840175,24342,17.48659914,29.72370084,1,38.73982849,32.87378547,Basin,10.11704567,1,1.029154421,High,1,1,0.787733639
35.08405977,-113.1571737,110,93.47203894,Flat,4503.293253,28508,34.14537892,47.02826617,1,44.41014082,32.53491517,Valley,22.23898124,0,40.17920389,High,1,0,1.672961502
31.57378515,-108.6327448,555,59.4013863,Mountainous,4674.264065,96874,12.73857568,26.05428617,0,64.00273358,34.37207709,Basin,18.81758457,1,97.1574027,Low,1,1,1.995521112
36.70974709,-118.9306855,898,24.81315335,Hilly,3303.048449,71439,81.1914739,10.54436834,0,19.0804568,16.89650315,Valley,91.64838875,0,8.67828428,Low,1,0,2.205068347
37.53937684,-109.8049918,48,22.35600572,Hilly,1515.773448,74867,13.2274784,47.36508896,0,86.6794334,4.308699896,Plateau,11.14333344,0,53.78463976,Medium,0,0,3.87989006
31.10394234,-112.6403019,220,56.0277904,Hilly,3130.02935,72981,72.3151606,2.269587883,1,33.83997143,29.31259128,Plateau,94.33894733,0,82.67662477,High,0,1,4.056602421
34.67802412,-109.3066649,751,90.74190912,Flat,3007.617333,51474,70.7230218,32.49818651,1,68.76556248,6.134052174,Basin,14.28200397,0,95.90783699,Low,0,1,3.39254944
30.70871701,-111.5493329,800,8.16442663,Flat,1956.254908,60395,14.23683872,13.85721362,0,29.72083951,34.78911298,Valley,58.10577717,1,65.78790375,High,1,0,2.953751424
35.98182446,-114.315483,601,60.83466071,Hilly,1436.236237,82575,56.60510764,38.11799725,1,64.81427114,-4.757645859,Basin,18.97463305,1,90.1551045,Medium,0,0,4.142013344
32.64404298,-101.9178419,759,77.21054383,Mountainous,842.2647616,24164,49.68793183,17.22993572,0,27.73440723,23.90775826,Valley,65.73214265,1,47.40692126,Low,1,1,2.119786067
35.27624457,-116.3047002,181,12.42480489,Mountainous,1086.9192,51713,59.4504569,22.00857557,1,74.80499274,14.06413411,Plateau,83.06131524,1,25.96484758,Low,1,0,2.918093989
35.17461009,-106.3726885,847,12.56019938,Mountainous,3265.149618,21385,93.72276325,38.75041895,1,10.48539307,20.35385986,Basin,9.28570809,1,8.805547311,High,1,0,2.50530753
39.24354346,-101.5071057,451,37.24667167,Flat,4429.471655,62977,8.053702244,44.99311034,1,30.74862536,-4.438730661,Valley,95.04992662,1,35.38056724,High,0,0,3.334374624
35.49083223,-109.2266008,68,28.11423618,Hilly,1924.780275,81725,82.05037304,9.945118622,0,56.75061284,38.56455175,Basin,15.43507608,1,59.12092255,Low,0,1,3.263498285
35.8299848,-102.4718302,419,20.63310173,Mountainous,609.4974225,74714,86.21074619,15.51832824,0,63.31888155,25.72207458,Valley,45.98983504,1,98.24079102,Low,1,1,1.179171502
34.01653126,-117.5029704,543,20.67072319,Hilly,64.03150826,42678,12.62740903,1.211914049,0,13.81692937,4.254001878,Valley,93.53784694,1,21.59921047,High,0,0,0.162546317
39.49079603,-110.1242246,374,13.93623421,Hilly,2029.528275,85021,65.61061384,42.97200854,0,31.95341447,34.47462306,Basin,88.12584998,0,55.45153267,Medium,0,1,2.824824241
37.77185909,-110.8594944,376,61.4745473,Flat,1162.834756,41987,70.21231479,47.40928428,0,10.17883871,12.64217856,Valley,10.59696174,0,54.65297919,High,1,0,4.900483653
32.8540529,-119.8376239,353,69.12443475,Mountainous,1612.777835,81880,54.86662825,14.6928382,0,83.43466482,-0.697107306,Basin,61.96306448,0,15.02490042,High,1,1,0.511057262
38.44209586,-111.1348532,759,70.59068646,Flat,1208.349373,49592,50.29299583,19.84319846,0,98.36601835,11.5310154,Valley,79.82615101,0,3.618905503,Medium,0,0,2.015974196
34.3239636,-112.6194049,305,53.70304364,Hilly,3320.73816,33487,31.78184261,22.01886875,0,28.38011051,5.965928248,Valley,74.82892569,1,96.23237513,Medium,0,0,1.801475992
38.28667144,-106.6040254,350,95.3377207,Hilly,3192.571504,84540,68.90815863,21.07784142,0,48.31148269,25.42124863,Plateau,24.68325339,0,96.19490303,High,1,0,1.556234288
38.22888068,-101.2334044,615,88.17274498,Hilly,4561.522623,26740,28.55466581,20.25089205,0,50.65268449,-8.936742949,Plateau,34.23924792,1,37.8760109,Low,0,0,3.698918674
31.88870187,-118.2841782,765,95.80548312,Mountainous,3498.724574,93542,46.0023187,24.31785646,1,16.44505468,34.00938905,Basin,25.00860175,0,21.13487862,Low,1,0,4.850404057
37.01141131,-113.4504723,532,39.49075233,Mountainous,824.706903,96328,85.73691673,8.535395927,0,66.7611628,11.61693159,Valley,65.18897697,1,80.67033464,Medium,1,1,3.662205351
32.90642969,-111.1187053,638,87.90053284,Mountainous,3757.972147,30046,8.954001311,3.826320087,0,51.67815834,-4.353213344,Basin,49.25467135,0,16.23207918,High,1,0,1.509167441
32.9749267,-110.8962924,274,76.52459524,Hilly,906.3393128,22478,52.8370257,36.45279885,1,51.38529637,28.39330372,Plateau,92.89126005,1,85.38504974,High,0,0,0.238555504
32.96348077,-104.5038056,533,34.6573174,Hilly,2793.00443,51331,48.60740605,42.4817345,1,5.858135318,39.41513055,Plateau,29.98609779,0,44.42947749,High,1,1,2.995864871
37.25568248,-111.1320867,675,11.55273259,Mountainous,385.3910474,33662,37.84813981,40.69944618,1,7.991935852,35.13669134,Plateau,75.5007135,0,11.46009523,Medium,0,1,0.774005522
32.29826042,-119.456774,47,68.57950374,Hilly,236.6252848,22963,59.75296928,31.70469784,0,96.42913329,-1.764789261,Plateau,10.58852659,1,97.38266688,Medium,1,0,3.362215146
30.00905835,-105.7979181,140,14.50878009,Hilly,2321.149963,51213,1.562650171,48.47175062,0,93.971078,0.830501147,Valley,32.37616825,1,5.80017459,High,1,1,4.825815268
37.15236853,-102.3034061,391,30.08380489,Hilly,524.9178072,45746,49.2469575,1.075612486,0,1.822797659,39.38463279,Plateau,50.35505685,0,38.40850762,Medium,1,1,3.926023648
31.71184744,-109.7219057,234,50.53609307,Mountainous,1533.333024,89329,48.56905404,16.6575733,1,54.04590812,0.137438206,Plateau,23.97597853,0,61.61948777,High,0,1,3.122612405
31.04482395,-108.3778296,152,68.30837098,Flat,1694.166892,87996,51.61122916,16.19078945,0,6.484899753,5.084579873,Plateau,77.3548682,0,20.60175763,Medium,1,0,4.960288656
32.37516121,-116.7412712,440,92.69653806,Flat,3847.134595,60318,21.24402563,18.13397441,1,79.31471043,21.14183351,Plateau,74.56795463,1,63.43048248,Low,0,0,1.356413424
33.79900522,-115.5870811,398,59.73076444,Flat,1663.400526,50470,20.75965006,40.19949059,1,4.92549859,4.567638418,Plateau,86.0648128,1,51.83960915,Low,1,0,3.232637888
34.75906327,-115.2965952,63,67.46989687,Mountainous,2471.500925,80318,64.72025583,18.22333215,1,54.93131161,9.068317826,Valley,56.13369254,1,55.98257966,Low,1,1,1.618049883
30.44570041,-111.3851605,33,31.69137116,Hilly,3862.92965,31813,9.272750589,26.82709553,0,61.9270673,27.06363239,Basin,44.19637812,0,35.57011797,Medium,0,1,0.121574265
39.70573333,-101.4370956,404,69.04196903,Flat,1024.491534,69768,30.59215226,31.08305282,1,9.605571643,19.66559269,Basin,13.32477545,0,91.31623385,Low,0,0,2.449080225
37.16063053,-109.5643047,642,44.34122195,Flat,4024.486961,38369,83.08159265,42.42377882,0,59.43718479,30.50719534,Valley,75.37493544,1,79.87425058,Low,0,1,4.195229791
33.23194065,-116.1580471,128,85.83618711,Mountainous,4158.973985,35310,10.37637708,31.17721728,0,94.16775863,28.77407535,Basin,58.381696,0,41.56300178,Low,0,1,1.915341157
33.18697257,-114.6782453,682,39.85260088,Hilly,4944.233976,39733,46.80659894,19.68401816,1,9.734161337,29.96351572,Plateau,3.033622906,0,68.99674952,High,0,1,1.602481692
34.48542549,-112.3196994,992,47.35893014,Hilly,2220.238394,61674,66.86307478,35.04236561,1,68.46674978,-1.10871565,Plateau,14.78829618,0,29.73031134,Medium,1,0,3.713206016
36.26244823,-107.5348205,595,43.82618793,Mountainous,1853.246643,28709,14.1644361,26.26124336,1,27.12532003,2.847391186,Valley,22.98630354,0,90.1101761,Low,0,0,1.443286534
31.46373067,-111.1993369,194,81.3011606,Flat,3510.026353,33163,31.2462864,26.89170948,0,27.36161311,-0.871457622,Plateau,77.75139641,1,54.34089053,High,1,0,3.532846201
31.88929814,-112.1511031,957,95.4162205,Hilly,290.7555864,94434,55.87561808,17.4224743,1,54.41257881,-3.86838196,Plateau,94.92465566,1,55.62547815,High,1,1,4.949860442
38.59434583,-108.705428,201,33.4003538,Hilly,198.7575576,82449,32.72278549,1.078768392,1,92.78429667,32.51423333,Valley,83.91994214,1,2.130507044,Low,1,0,1.138461409
32.56254924,-115.1633001,948,48.02776218,Flat,1674.954317,22295,10.99377779,18.43650044,0,23.07223681,-9.809001074,Valley,76.07509816,1,64.41852038,High,0,1,4.758508432
33.80194998,-118.4219345,741,70.8867004,Mountainous,3647.575441,99212,23.24063621,15.83317854,1,99.33339127,21.37569225,Valley,32.71949979,0,3.741291737,Low,0,0,4.617584961
38.71271851,-119.5117137,496,89.64278058,Flat,582.2722184,41821,10.9415345,5.916612675,1,9.145171345,33.64413745,Valley,41.87822532,0,68.91319911,Medium,1,0,1.347625298
36.63147829,-114.9748167,642,49.87636899,Hilly,3177.734241,61740,98.3555713,10.7331737,1,94.01789375,-1.625208434,Valley,85.51549099,0,46.21803257,Low,1,0,2.453391698
33.41711879,-118.1681593,730,11.78045731,Mountainous,1347.526326,85006,23.56486038,49.06361383,0,1.784415044,36.58190758,Plateau,50.31683944,1,52.17307576,High,0,0,0.833244603
36.83699546,-113.2731872,393,37.49846697,Flat,3258.373363,68831,53.05539706,14.71103069,0,16.21760911,37.87378048,Plateau,83.67468074,0,94.13869049,Low,1,1,2.338575999
30.19683215,-104.5413292,821,55.48582666,Flat,2284.880619,58446,42.852191,26.38974369,0,97.63861352,19.04004078,Basin,61.23388454,0,92.12374873,Medium,0,1,2.814559623
37.3564266,-105.6741134,355,42.33493599,Mountainous,575.7583765,48859,56.95135964,27.9172982,0,26.61196645,23.35654661,Basin,46.0426972,0,6.399857416,High,1,0,3.019331859
34.87016041,-107.7814475,482,19.46901695,Hilly,1236.414074,58693,49.8091112,28.44147276,0,0.710199054,-0.668518686,Valley,37.14041221,1,94.97837334,High,1,1,4.140925592
38.13182147,-102.9499951,685,4.661960039,Mountainous,1098.568769,91773,72.71618407,3.319078621,1,88.50659133,39.20713025,Plateau,1.165474791,1,9.948481039,Low,1,1,3.420451906
39.54637652,-114.3586475,789,69.05345794,Mountainous,822.9229635,84181,87.3013897,38.80164695,1,91.39731848,26.97341334,Valley,98.9398522,1,31.09738424,Low,1,1,2.841210173
39.25788549,-102.2989249,961,99.28098189,Hilly,2341.727242,66043,28.52993873,36.78690619,0,74.44128656,15.81092794,Basin,87.67424415,1,57.36479479,High,1,1,3.119138223
39.09265043,-112.0152166,12,92.00145676,Flat,4773.327697,98118,18.36067655,48.88241469,1,93.95555546,15.0489694,Plateau,1.760084325,0,70.54046219,High,1,0,1.323516923
35.12169956,-111.9821336,59,68.64382018,Mountainous,3290.444001,64796,98.43398477,10.04987187,1,26.5671642,20.89891763,Valley,28.12446772,1,82.39689591,Medium,0,1,2.234462145
33.60142114,-111.8929677,934,84.31145104,Mountainous,4180.010157,68147,86.60724599,28.13577395,0,64.53024698,-0.690336482,Valley,30.35624748,1,52.24269488,Low,0,1,3.73408171
34.65035325,-118.0381127,885,26.31703423,Flat,4905.400945,33049,36.39182863,40.38768112,1,74.23488605,19.85086907,Valley,33.45256638,1,32.6586951,Medium,1,0,3.231430449
36.89896003,-100.49019,513,62.62100917,Hilly,2703.113316,36156,89.47868066,7.092955001,0,97.36042432,-6.504135344,Basin,29.20698207,1,54.53820384,High,1,1,3.895534338
38.83997777,-117.2298644,993,6.999817324,Flat,1190.350378,30655,67.05463114,39.68896763,1,89.81438704,20.23978483,Plateau,92.26926072,0,9.680253654,Low,0,0,3.398957166
32.06986303,-113.1822855,220,71.0112088,Flat,4639.055035,50258,43.742064,14.22820091,0,5.906335942,18.73605667,Plateau,68.91264721,1,12.31963032,High,0,1,3.251980141
39.18193158,-113.6139936,982,97.01736156,Mountainous,3494.919945,55975,87.34219519,14.76145772,0,33.90496755,7.879230829,Plateau,59.60783656,1,64.45378854,High,1,1,0.183640551
38.15180232,-118.5064113,537,86.21893341,Mountainous,4794.706303,47284,67.52827186,47.3341822,1,61.51216214,-5.486662002,Plateau,43.20784428,1,36.75401005,High,0,1,1.481625707
39.78856015,-116.9547974,689,53.9096466,Hilly,3255.159808,22710,82.64512229,16.37978144,0,85.53862943,17.5069949,Plateau,69.30311485,1,5.631983807,Medium,1,1,0.648557808
38.80251773,-119.1028333,292,79.08528171,Mountainous,3875.72505,99986,41.77597431,29.62763318,1,27.96597972,11.87472305,Basin,61.95649225,0,59.14559488,Medium,0,0,0.208154496
32.7993733,-114.1519101,388,94.44598218,Flat,4453.180974,81362,79.87154528,22.56455471,0,0.805188603,5.619176403,Plateau,17.61473683,1,94.98118624,High,1,1,4.786425961
31.05955911,-102.6668615,335,22.38574022,Flat,3796.246558,41338,36.69269392,4.829807035,0,18.69582898,11.40050964,Valley,30.00530344,0,36.62503062,Low,0,0,3.560419197
31.12241072,-113.2111559,307,79.53259278,Hilly,2813.22886,87065,73.50790865,47.5736455,0,42.5339066,-6.953814542,Valley,96.56642085,0,54.62772716,Medium,0,1,3.71751408
32.91223319,-117.5261634,706,27.71484884,Mountainous,2359.604661,85715,43.55305418,11.47253676,0,6.114776791,-5.738072497,Plateau,98.67764779,0,96.24453583,High,0,0,1.973252602
36.14183724,-107.0861226,147,87.81779477,Mountainous,4116.886675,55463,40.51946048,14.11703181,0,4.232775392,-2.783588953,Plateau,4.441080074,0,25.54381113,High,1,0,1.946069543
38.04320326,-100.0679818,134,10.73709606,Hilly,3859.929064,40804,79.66329489,19.48508124,1,40.16182508,17.67199441,Basin,30.79349831,1,81.41966427,High,0,0,0.201507404
38.99250307,-115.3535242,943,18.64362347,Hilly,1832.15412,64832,12.50367815,25.42826372,1,64.78755935,4.15547821,Basin,98.61381776,1,27.7249778,High,1,1,0.257574718
36.23753384,-114.4085799,401,72.34102988,Mountainous,2491.659837,65245,92.82090215,8.070000087,1,71.05052434,1.755734522,Plateau,1.665479814,0,86.0169852,Medium,1,1,0.718194697
30.05631313,-100.5630589,411,18.30297288,Hilly,3174.953779,70112,50.86807323,31.86689286,0,53.28029702,21.52429414,Basin,95.33188221,0,19.81148567,Medium,0,1,4.765415958
31.86316777,-116.4244742,489,16.64737589,Flat,141.8510953,60126,63.60743987,26.22042218,0,43.58733509,19.841665,Basin,68.28363413,0,20.76255481,High,1,0,1.450052072
30.99726204,-109.7757187,410,55.99122086,Hilly,1237.8435,22775,40.52614929,15.84750605,1,1.884982558,6.911733825,Basin,62.78751343,0,3.575550947,Medium,1,0,0.046027591
33.63324476,-115.2069573,579,83.66373653,Flat,1251.071975,31429,64.58746495,34.93993832,1,26.25897367,36.85937304,Valley,82.37880775,1,17.45874571,Medium,1,0,4.595258413
35.01350994,-101.352962,371,27.5782751,Flat,4416.157797,21281,70.98514498,26.18992696,0,66.98748425,9.90884183,Valley,99.80813828,1,36.80842464,Low,0,0,3.627808981
30.43397179,-100.3695797,75,84.27268009,Flat,1657.438767,65291,86.84773355,42.19359617,0,44.95553348,-0.522686154,Plateau,35.96286906,1,52.88137549,High,1,0,2.828308828
33.48477976,-103.7060431,437,80.98738626,Mountainous,2725.716939,54185,85.43787146,42.91483499,1,26.41236285,34.43786193,Plateau,88.27755034,0,89.03323957,Low,1,0,0.976785682
